date,price,type,bedrooms
2019-07-15,580000,house,5
2019-07-15,710000,house,4
2019-07-16,415250,house,3
2019-07-16,467000,house,3
2019-07-16,510000,house,2
2019-07-16,531000,house,3
2019-07-16,755500,house,4
2019-07-16,790000,house,3
2019-07-16,891000,house,4
2019-07-16,1127000,house,5
2019-07-16,1210000,house,4
2019-07-16,1520000,house,5
2019-07-18,415000,house,3
2019-07-18,421000,house,3
2019-07-18,540000,house,4
2019-07-18,659000,house,3
2019-07-18,776000,house,4
2019-07-18,1191500,house,3
2019-07-19,560000,house,5
2019-07-20,485000,house,3
2019-07-20,533000,house,4
2019-07-20,550000,house,3
2019-07-20,551000,house,3
2019-07-20,675000,house,4
2019-07-20,677000,house,4
2019-07-20,780000,house,3
2019-07-20,790000,house,3
2019-07-21,482500,house,3
2019-07-21,585000,house,5
2019-07-21,626000,house,4
2019-07-22,395000,house,3
2019-07-22,545000,house,3
2019-07-23,432000,house,3
2019-07-23,461100,house,4
2019-07-23,536000,house,3
2019-07-23,575000,house,4
2019-07-23,640000,house,3
2019-07-23,672000,house,4
2019-07-23,750000,house,4
2019-07-23,775000,house,4
2019-07-23,860000,house,4
2019-07-23,1000000,house,4
2019-07-23,1200000,house,4
2019-07-23,1335000,house,4
2019-07-23,1885000,house,3
2019-07-25,450000,house,3
2019-07-25,542500,house,3
2019-07-25,545000,house,3
2019-07-25,638500,house,4
2019-07-25,764000,house,4
2019-07-25,910000,house,4
2019-07-25,1210000,house,5
2019-07-26,285000,house,2
2019-07-26,395000,house,2
2019-07-26,578000,house,5
2019-07-26,590000,house,4
2019-07-26,603000,house,4
2019-07-26,665000,house,4
2019-07-26,955168,house,3
2019-07-27,490000,house,3
2019-07-27,495000,house,3
2019-07-27,502000,house,3
2019-07-27,621000,house,3
2019-07-27,680000,house,4
2019-07-27,1000000,house,4
2019-07-28,415000,house,3
2019-07-28,425000,house,3
2019-07-28,435000,house,3
2019-07-28,440000,house,3
2019-07-28,455000,house,3
2019-07-28,576000,house,4
2019-07-28,590000,house,4
2019-07-28,680000,house,4
2019-07-28,1425000,house,5
2019-07-29,387500,house,3
2019-07-29,458788,house,3
2019-07-29,500000,house,3
2019-07-29,516000,house,3
2019-07-29,530000,house,4
2019-07-29,597000,house,3
2019-07-29,636000,house,5
2019-07-29,649000,house,3
2019-07-29,670000,house,5
2019-07-29,677000,house,3
2019-07-29,702800,house,4
2019-07-29,1240000,house,4
2019-07-30,512000,house,3
2019-07-30,520000,house,4
2019-07-30,589000,house,4
2019-07-30,611500,house,4
2019-07-30,711000,house,3
2019-07-30,730000,house,4
2019-07-30,743000,house,4
2019-07-30,745000,house,4
2019-07-30,815000,house,3
2019-07-30,875000,house,3
2019-07-30,893000,house,3
2019-07-30,1250000,house,5
2019-07-30,1276000,house,3
2019-07-31,490000,house,3
2019-08-01,400000,house,3
2019-08-01,400000,house,3
2019-08-01,540000,house,3
2019-08-02,385000,house,2
2019-08-02,450000,house,2
2019-08-02,530000,house,3
2019-08-02,565000,house,3
2019-08-02,570000,house,5
2019-08-02,615000,house,4
2019-08-02,1750000,house,4
2019-08-03,320000,house,2
2019-08-03,420000,house,3
2019-08-03,485000,house,3
2019-08-03,500000,house,3
2019-08-03,688000,house,4
2019-08-03,710000,house,4
2019-08-03,765000,house,4
2019-08-03,900000,house,4
2019-08-04,365000,house,2
2019-08-04,430000,house,3
2019-08-04,460000,house,3
2019-08-04,530000,house,3
2019-08-04,536000,house,3
2019-08-04,554000,house,3
2019-08-04,555000,house,4
2019-08-04,670000,house,4
2019-08-05,378000,house,2
2019-08-05,475000,house,3
2019-08-05,616500,house,4
2019-08-05,655000,house,4
2019-08-05,700000,house,4
2019-08-05,830000,house,4
2019-08-05,957000,house,4
2019-08-05,1020000,house,4
2019-08-05,1050000,house,4
2019-08-06,411000,house,3
2019-08-06,502000,house,3
2019-08-06,515000,house,4
2019-08-06,536000,house,4
2019-08-06,547500,house,3
2019-08-06,559500,house,4
2019-08-06,673000,house,4
2019-08-06,686000,house,3
2019-08-06,795000,house,4
2019-08-06,815000,house,3
2019-08-06,857000,house,3
2019-08-06,900000,house,4
2019-08-06,932500,house,4
2019-08-06,1045000,house,4
2019-08-06,1061000,house,3
2019-08-06,1109000,house,4
2019-08-08,455000,house,3
2019-08-08,457000,house,3
2019-08-08,470000,house,3
2019-08-08,630000,house,4
2019-08-08,660000,house,4
2019-08-08,661000,house,4
2019-08-08,965000,house,4
2019-08-08,1225000,house,5
2019-08-09,395000,house,3
2019-08-09,435000,house,3
2019-08-09,451000,house,4
2019-08-09,460000,house,3
2019-08-09,514111,house,3
2019-08-09,880000,house,4
2019-08-09,1910000,house,5
2019-08-10,456000,house,3
2019-08-10,485000,house,3
2019-08-10,515000,house,3
2019-08-10,541000,house,3
2019-08-10,560625,house,3
2019-08-10,605000,house,4
2019-08-10,627500,house,3
2019-08-10,685000,house,4
2019-08-10,700000,house,4
2019-08-11,430000,house,3
2019-08-11,459000,house,3
2019-08-11,476500,house,4
2019-08-11,480000,house,3
2019-08-11,565000,house,3
2019-08-11,820000,house,4
2019-08-12,361000,house,3
2019-08-12,420000,house,3
2019-08-12,445000,house,3
2019-08-12,467000,house,3
2019-08-12,477000,house,3
2019-08-12,479000,house,3
2019-08-12,507000,house,4
2019-08-12,575000,house,4
2019-08-12,585000,house,4
2019-08-12,610500,house,4
2019-08-12,770000,house,4
2019-08-12,807000,house,4
2019-08-12,905000,house,4
2019-08-12,1300000,house,5
2019-08-13,417500,house,3
2019-08-13,476500,house,3
2019-08-13,545000,house,3
2019-08-13,560000,house,4
2019-08-13,597500,house,4
2019-08-13,605000,house,4
2019-08-13,609000,house,4
2019-08-13,655000,house,3
2019-08-13,680500,house,5
2019-08-13,687500,house,4
2019-08-13,690000,house,3
2019-08-13,700000,house,4
2019-08-13,735000,house,5
2019-08-13,870000,house,4
2019-08-13,900000,house,4
2019-08-13,930000,house,3
2019-08-13,1200000,house,5
2019-08-14,490000,house,3
2019-08-15,440000,house,3
2019-08-15,470000,house,2
2019-08-15,950000,house,4
2019-08-16,340000,house,2
2019-08-16,405000,house,3
2019-08-16,475000,house,3
2019-08-16,590000,house,4
2019-08-16,609000,house,4
2019-08-16,760000,house,4
2019-08-16,820000,house,4
2019-08-16,908000,house,4
2019-08-17,460000,house,3
2019-08-17,500000,house,3
2019-08-17,522000,house,3
2019-08-17,565000,house,3
2019-08-17,646000,house,4
2019-08-17,820000,house,4
2019-08-18,331000,house,1
2019-08-18,535000,house,3
2019-08-18,569000,house,4
2019-08-18,588000,house,4
2019-08-18,612000,house,3
2019-08-18,710000,house,3
2019-08-19,485000,house,3
2019-08-19,515000,house,3
2019-08-19,590000,house,4
2019-08-19,596500,house,3
2019-08-19,635000,house,4
2019-08-19,650000,house,4
2019-08-19,655000,house,4
2019-08-19,655000,house,4
2019-08-19,765000,house,4
2019-08-19,803000,house,4
2019-08-20,530000,house,4
2019-08-20,535000,house,3
2019-08-20,575000,house,3
2019-08-20,632000,house,3
2019-08-20,634000,house,4
2019-08-20,690000,house,3
2019-08-20,701000,house,4
2019-08-20,704000,house,4
2019-08-20,705000,house,4
2019-08-20,786000,house,4
2019-08-20,792000,house,3
2019-08-20,801000,house,4
2019-08-20,1190000,house,5
2019-08-21,445000,house,3
2019-08-22,390500,house,2
2019-08-22,506000,house,3
2019-08-22,520000,house,4
2019-08-22,530000,house,4
2019-08-22,570000,house,3
2019-08-22,720000,house,4
2019-08-22,765000,house,4
2019-08-22,830000,house,3
2019-08-22,900000,house,4
2019-08-22,980000,house,4
2019-08-22,1030000,house,4
2019-08-23,376000,house,2
2019-08-23,432000,house,2
2019-08-23,480000,house,3
2019-08-23,500000,house,3
2019-08-23,547500,house,4
2019-08-23,555000,house,3
2019-08-23,620000,house,4
2019-08-23,900000,house,3
2019-08-24,485000,house,2
2019-08-24,495000,house,3
2019-08-24,530000,house,4
2019-08-24,534000,house,4
2019-08-24,570000,house,3
2019-08-24,650000,house,4
2019-08-25,372000,house,3
2019-08-25,383000,house,3
2019-08-25,450000,house,3
2019-08-25,450000,house,4
2019-08-25,477500,house,3
2019-08-25,562000,house,3
2019-08-25,570000,house,4
2019-08-25,580500,house,3
2019-08-25,615000,house,4
2019-08-25,660000,house,3
2019-08-25,669000,house,4
2019-08-25,685000,house,4
2019-08-25,685000,house,4
2019-08-25,715000,house,4
2019-08-25,810000,house,4
2019-08-26,405000,house,3
2019-08-26,449000,house,3
2019-08-26,471000,house,3
2019-08-26,490000,house,3
2019-08-26,505000,house,4
2019-08-26,520000,house,3
2019-08-26,540000,house,4
2019-08-26,655000,house,4
2019-08-26,710000,house,4
2019-08-26,790000,house,4
2019-08-26,830000,house,3
2019-08-27,472000,house,3
2019-08-27,521000,house,3
2019-08-27,540000,house,3
2019-08-27,675000,house,3
2019-08-27,675000,house,4
2019-08-27,700000,house,3
2019-08-27,790000,house,3
2019-08-27,813000,house,3
2019-08-27,858000,house,3
2019-08-27,870000,house,3
2019-08-27,916000,house,3
2019-08-27,950000,house,3
2019-08-27,1010000,house,3
2019-08-27,1020000,house,3
2019-08-27,1320000,house,3
2019-08-27,1370000,house,4
2019-08-27,1433000,house,4
2019-08-27,1630000,house,5
2019-08-29,357000,house,2
2019-08-29,460000,house,2
2019-08-29,496100,house,3
2019-08-29,640000,house,4
2019-08-29,700000,house,4
2019-08-29,735000,house,4
2019-08-29,880000,house,4
2019-08-29,982000,house,3
2019-08-30,240000,house,1
2019-08-30,391000,house,2
2019-08-30,406000,house,3
2019-08-30,420000,house,3
2019-08-30,600000,house,3
2019-08-30,750000,house,4
2019-08-30,755000,house,4
2019-08-31,312000,house,3
2019-08-31,397500,house,3
2019-08-31,425000,house,3
2019-08-31,439000,house,3
2019-08-31,460000,house,3
2019-08-31,465000,house,3
2019-08-31,500000,house,3
2019-08-31,519000,house,3
2019-08-31,535000,house,4
2019-08-31,550000,house,3
2019-08-31,569000,house,4
2019-08-31,612000,house,4
2019-08-31,653000,house,3
2019-08-31,685000,house,4
2019-08-31,725000,house,4
2019-09-01,505000,house,3
2019-09-01,570000,house,4
2019-09-01,690000,house,3
2019-09-01,879000,house,4
2019-09-02,399000,house,3
2019-09-02,440000,house,3
2019-09-02,440000,house,3
2019-09-02,450000,house,3
2019-09-02,550500,house,4
2019-09-02,590000,house,4
2019-09-02,685000,house,4
2019-09-02,795000,house,5
2019-09-02,1005500,house,2
2019-09-03,435000,house,3
2019-09-03,452000,house,3
2019-09-03,510000,house,3
2019-09-03,520000,house,3
2019-09-03,570000,house,3
2019-09-03,580000,house,4
2019-09-03,635000,house,4
2019-09-03,655000,house,4
2019-09-03,709000,house,4
2019-09-03,722000,house,3
2019-09-03,735000,house,4
2019-09-03,755000,house,4
2019-09-03,760000,house,3
2019-09-03,761000,house,4
2019-09-03,795000,house,4
2019-09-03,845000,house,3
2019-09-03,867000,house,3
2019-09-03,975000,house,3
2019-09-03,980000,house,3
2019-09-03,996000,house,4
2019-09-03,1030000,house,4
2019-09-03,1070000,house,3
2019-09-03,1087500,house,5
2019-09-03,1090000,house,3
2019-09-03,1162000,house,3
2019-09-04,490000,house,3
2019-09-05,385000,house,3
2019-09-05,460000,house,3
2019-09-05,480000,house,3
2019-09-05,482000,house,4
2019-09-05,515200,house,4
2019-09-05,560000,house,4
2019-09-05,590000,house,5
2019-09-05,645000,house,4
2019-09-05,678000,house,3
2019-09-05,907000,house,4
2019-09-05,920000,house,5
2019-09-05,955000,house,5
2019-09-05,1070000,house,3
2019-09-06,410000,house,2
2019-09-06,420000,house,3
2019-09-06,530000,house,4
2019-09-06,545000,house,3
2019-09-06,560000,house,4
2019-09-06,650000,house,4
2019-09-06,670000,house,4
2019-09-06,700000,house,4
2019-09-06,830000,house,3
2019-09-06,846000,house,5
2019-09-06,866000,house,5
2019-09-07,425000,house,3
2019-09-07,425000,house,3
2019-09-07,430000,house,3
2019-09-07,584999,house,3
2019-09-07,646000,house,3
2019-09-07,820000,house,4
2019-09-08,395000,house,3
2019-09-08,457500,house,2
2019-09-08,587500,house,4
2019-09-08,605000,house,3
2019-09-08,685000,house,3
2019-09-08,890000,house,5
2019-09-09,400000,house,2
2019-09-09,425000,house,3
2019-09-09,430000,house,3
2019-09-09,466000,house,4
2019-09-09,520000,house,3
2019-09-09,584000,house,4
2019-09-09,940000,house,5
2019-09-10,476000,house,3
2019-09-10,488000,house,3
2019-09-10,553000,house,4
2019-09-10,557000,house,3
2019-09-10,605000,house,2
2019-09-10,620000,house,4
2019-09-10,643000,house,3
2019-09-10,666250,house,5
2019-09-10,670000,house,4
2019-09-10,675000,house,3
2019-09-10,680000,house,3
2019-09-10,697500,house,4
2019-09-10,770000,house,3
2019-09-10,770000,house,4
2019-09-10,820000,house,3
2019-09-10,1045000,house,4
2019-09-10,1285000,house,4
2019-09-10,1330000,house,4
2019-09-12,697500,house,3
2019-09-12,865000,house,5
2019-09-12,1550000,house,3
2019-09-13,485000,house,3
2019-09-13,700000,house,4
2019-09-13,760000,house,3
2019-09-13,840000,house,5
2019-09-14,390000,house,3
2019-09-14,395000,house,3
2019-09-14,409000,house,3
2019-09-14,480000,house,3
2019-09-14,490000,house,3
2019-09-14,493000,house,3
2019-09-14,523000,house,3
2019-09-14,537000,house,4
2019-09-14,675000,house,4
2019-09-14,700000,house,3
2019-09-14,750050,house,4
2019-09-14,830000,house,4
2019-09-15,380000,house,3
2019-09-15,415000,house,4
2019-09-15,430000,house,3
2019-09-15,435250,house,3
2019-09-15,437500,house,3
2019-09-15,470000,house,3
2019-09-15,471500,house,3
2019-09-15,507000,house,3
2019-09-15,568000,house,4
2019-09-15,575000,house,4
2019-09-15,625000,house,4
2019-09-15,672000,house,4
2019-09-15,740000,house,3
2019-09-15,1050000,house,5
2019-09-16,397000,house,2
2019-09-16,415000,house,3
2019-09-16,445000,house,3
2019-09-16,450000,house,3
2019-09-16,478000,house,3
2019-09-16,540500,house,3
2019-09-16,620000,house,4
2019-09-16,625000,house,4
2019-09-16,780000,house,5
2019-09-16,930000,house,4
2019-09-16,960000,house,4
2019-09-16,1080000,house,5
2019-09-16,1100000,house,5
2019-09-16,1280000,house,5
2019-09-17,482000,house,3
2019-09-17,501000,house,4
2019-09-17,535000,house,3
2019-09-17,540000,house,3
2019-09-17,588000,house,4
2019-09-17,610000,house,4
2019-09-17,625000,house,4
2019-09-17,660000,house,3
2019-09-17,677000,house,3
2019-09-17,685000,house,3
2019-09-17,750000,house,5
2019-09-17,793000,house,3
2019-09-17,805000,house,3
2019-09-17,821000,house,4
2019-09-17,850000,house,5
2019-09-17,870000,house,4
2019-09-17,960000,house,3
2019-09-17,1000000,house,5
2019-09-17,1265000,house,5
2019-09-17,1339000,house,3
2019-09-17,1372000,house,4
2019-09-17,1610000,house,4
2019-09-19,385000,house,3
2019-09-19,520000,house,4
2019-09-19,590000,house,3
2019-09-19,630000,house,4
2019-09-19,650000,house,3
2019-09-19,660000,house,3
2019-09-19,850000,house,3
2019-09-19,1090000,house,4
2019-09-20,455000,house,3
2019-09-20,585000,house,4
2019-09-20,650000,house,4
2019-09-20,718500,house,4
2019-09-20,770000,house,5
2019-09-20,812000,house,4
2019-09-21,453000,house,3
2019-09-21,466700,house,3
2019-09-21,525500,house,4
2019-09-21,575500,house,4
2019-09-21,603000,house,3
2019-09-21,625000,house,4
2019-09-21,633000,house,3
2019-09-21,641000,house,4
2019-09-21,760000,house,4
2019-09-21,795000,house,5
2019-09-22,382000,house,3
2019-09-22,500000,house,4
2019-09-22,592000,house,4
2019-09-22,635000,house,4
2019-09-22,660000,house,4
2019-09-22,690500,house,5
2019-09-22,700000,house,3
2019-09-22,715000,house,4
2019-09-22,775000,house,4
2019-09-22,830000,house,3
2019-09-22,1210000,house,2
2019-09-23,440000,house,3
2019-09-23,513000,house,4
2019-09-23,573000,house,3
2019-09-23,810000,house,3
2019-09-24,381000,house,2
2019-09-24,448000,house,3
2019-09-24,480000,house,3
2019-09-24,535000,house,3
2019-09-24,560000,house,4
2019-09-24,585000,house,3
2019-09-24,610000,house,3
2019-09-24,622000,house,4
2019-09-24,628000,house,3
2019-09-24,631000,house,4
2019-09-24,638000,house,4
2019-09-24,652000,house,4
2019-09-24,698000,house,5
2019-09-24,722000,house,3
2019-09-24,725000,house,4
2019-09-24,730000,house,4
2019-09-24,775000,house,3
2019-09-24,810000,house,3
2019-09-24,820000,house,3
2019-09-24,835000,house,4
2019-09-24,865000,house,4
2019-09-24,890000,house,3
2019-09-24,1300000,house,4
2019-09-24,1310000,house,4
2019-09-24,1345000,house,3
2019-09-24,1425000,house,5
2019-09-24,1590000,house,4
2019-09-24,1610000,house,5
2019-09-24,2100000,house,3
2019-09-25,750000,house,2
2019-09-26,965000,house,4
2019-09-27,551000,house,3
2019-09-27,690000,house,3
2019-09-27,707000,house,3
2019-09-27,720000,house,3
2019-09-27,730000,house,4
2019-09-27,730000,house,3
2019-09-27,735000,house,4
2019-09-27,800000,house,4
2019-09-27,881000,house,4
2019-09-27,900000,house,3
2019-09-28,403500,house,3
2019-09-28,519000,house,3
2019-09-28,537000,house,4
2019-09-28,550000,house,5
2019-09-28,560000,house,4
2019-09-28,570000,house,3
2019-09-28,585000,house,4
2019-09-28,725500,house,4
2019-09-28,975000,house,3
2019-09-29,407500,house,3
2019-09-29,420000,house,3
2019-09-29,435000,house,3
2019-09-29,485000,house,3
2019-09-29,615000,house,3
2019-09-29,695000,house,4
2019-09-30,411500,house,3
2019-09-30,437000,house,3
2019-09-30,455000,house,3
2019-09-30,510000,house,3
2019-09-30,560000,house,3
2019-09-30,570000,house,3
2019-09-30,580000,house,4
2019-09-30,787000,house,4
2019-09-30,850000,house,4
2019-09-30,1000000,house,4
2019-09-30,1500000,house,4
2019-09-30,1770000,house,3
2019-09-30,1800000,house,5
2019-10-01,405000,house,3
2019-10-01,595000,house,4
2019-10-01,670000,house,4
2019-10-01,745000,house,4
2019-10-04,405000,house,3
2019-10-04,575000,house,3
2019-10-04,590000,house,4
2019-10-04,595000,house,4
2019-10-04,620000,house,4
2019-10-04,765000,house,3
2019-10-04,810000,house,3
2019-10-04,875000,house,4
2019-10-04,937000,house,3
2019-10-04,1457000,house,5
2019-10-05,342500,house,2
2019-10-05,387000,house,3
2019-10-05,400400,house,2
2019-10-05,485000,house,0
2019-10-05,505000,house,3
2019-10-05,582000,house,4
2019-10-05,611000,house,4
2019-10-05,630000,house,4
2019-10-05,690000,house,3
2019-10-05,858000,house,5
2019-10-05,1000500,house,3
2019-10-05,1021000,house,4
2019-10-05,2595000,house,4
2019-10-06,427500,house,2
2019-10-06,476000,house,4
2019-10-06,560000,house,3
2019-10-06,600000,house,3
2019-10-06,625000,house,4
2019-10-06,697000,house,4
2019-10-07,385000,house,3
2019-10-07,436500,house,3
2019-10-07,440000,house,3
2019-10-07,450000,house,3
2019-10-07,452900,house,3
2019-10-07,460000,house,3
2019-10-07,495000,house,3
2019-10-07,540000,house,4
2019-10-07,560000,house,4
2019-10-07,623000,house,3
2019-10-07,645000,house,4
2019-10-07,650000,house,4
2019-10-07,770000,house,4
2019-10-07,770000,house,5
2019-10-07,1100000,house,5
2019-10-08,360000,house,2
2019-10-08,480000,house,3
2019-10-08,590000,house,4
2019-10-08,632500,house,4
2019-10-08,645000,house,4
2019-10-08,655000,house,3
2019-10-08,700000,house,3
2019-10-08,730000,house,3
2019-10-08,800000,house,4
2019-10-08,840000,house,4
2019-10-08,920000,house,2
2019-10-08,931000,house,4
2019-10-08,955000,house,3
2019-10-08,980000,house,3
2019-10-08,1076000,house,4
2019-10-08,1370000,house,3
2019-10-08,1392000,house,5
2019-10-08,1800000,house,4
2019-10-10,425000,house,3
2019-10-10,450000,house,3
2019-10-10,495000,house,3
2019-10-10,519000,house,3
2019-10-10,529000,house,4
2019-10-10,597000,house,4
2019-10-10,615000,house,4
2019-10-10,626000,house,4
2019-10-10,720000,house,4
2019-10-10,818000,house,3
2019-10-10,912000,house,5
2019-10-10,1053000,house,4
2019-10-11,225000,house,1
2019-10-11,470000,house,3
2019-10-11,471000,house,3
2019-10-11,481500,house,3
2019-10-11,497500,house,3
2019-10-11,531000,house,3
2019-10-11,575000,house,3
2019-10-11,630000,house,5
2019-10-11,660000,house,4
2019-10-11,675000,house,4
2019-10-11,678000,house,4
2019-10-11,778000,house,3
2019-10-12,370000,house,3
2019-10-12,386000,house,3
2019-10-12,530000,house,3
2019-10-12,538000,house,3
2019-10-12,583000,house,4
2019-10-12,690000,house,4
2019-10-12,710000,house,4
2019-10-12,810000,house,4
2019-10-12,890000,house,4
2019-10-12,930000,house,4
2019-10-13,390000,house,3
2019-10-13,420000,house,3
2019-10-13,445000,house,2
2019-10-13,525000,house,3
2019-10-13,531000,house,3
2019-10-13,560000,house,4
2019-10-13,572000,house,4
2019-10-13,586000,house,4
2019-10-13,643000,house,3
2019-10-13,660000,house,4
2019-10-13,920000,house,4
2019-10-13,935000,house,5
2019-10-13,1350000,house,3
2019-10-14,255000,house,1
2019-10-14,485000,house,3
2019-10-14,490000,house,3
2019-10-14,552000,house,4
2019-10-14,586000,house,3
2019-10-14,600000,house,4
2019-10-14,607500,house,4
2019-10-14,635000,house,4
2019-10-14,690000,house,3
2019-10-14,700000,house,4
2019-10-14,750000,house,4
2019-10-14,765000,house,4
2019-10-14,810000,house,5
2019-10-14,855000,house,4
2019-10-14,990000,house,4
2019-10-15,445000,house,3
2019-10-15,475000,house,4
2019-10-15,485000,house,3
2019-10-15,500000,house,4
2019-10-15,520000,house,4
2019-10-15,592500,house,3
2019-10-15,616000,house,4
2019-10-15,662500,house,4
2019-10-15,775000,house,4
2019-10-15,775000,house,3
2019-10-15,835000,house,4
2019-10-15,880000,house,4
2019-10-15,885000,house,4
2019-10-15,905500,house,5
2019-10-15,950000,house,4
2019-10-15,1045000,house,4
2019-10-15,1091000,house,5
2019-10-15,1150000,house,5
2019-10-15,1175000,house,5
2019-10-15,1345000,house,5
2019-10-15,1600000,house,4
2019-10-16,1060000,house,4
2019-10-16,1315000,house,5
2019-10-17,468000,house,3
2019-10-17,569000,house,4
2019-10-17,580000,house,4
2019-10-17,585000,house,4
2019-10-17,636000,house,3
2019-10-17,805000,house,4
2019-10-18,280000,house,2
2019-10-18,547000,house,4
2019-10-18,610000,house,3
2019-10-18,640000,house,4
2019-10-18,657000,house,3
2019-10-18,705000,house,5
2019-10-18,860000,house,4
2019-10-18,892500,house,5
2019-10-19,410000,house,3
2019-10-19,550000,house,3
2019-10-19,835000,house,5
2019-10-19,859000,house,5
2019-10-19,886000,house,4
2019-10-19,1000000,house,4
2019-10-20,402000,house,3
2019-10-20,421000,house,3
2019-10-20,450000,house,3
2019-10-20,475000,house,3
2019-10-20,500000,house,3
2019-10-20,510000,house,3
2019-10-20,551000,house,3
2019-10-20,700000,house,3
2019-10-20,950000,house,4
2019-10-20,960000,house,5
2019-10-20,1520000,house,4
2019-10-21,365000,house,2
2019-10-21,375000,house,3
2019-10-21,400000,house,3
2019-10-21,422000,house,3
2019-10-21,445000,house,3
2019-10-21,460000,house,3
2019-10-21,480000,house,4
2019-10-21,560000,house,3
2019-10-21,568000,house,3
2019-10-21,629000,house,3
2019-10-21,680000,house,5
2019-10-21,765000,house,2
2019-10-21,767500,house,4
2019-10-21,790000,house,3
2019-10-21,1425000,house,4
2019-10-22,447000,house,3
2019-10-22,454000,house,3
2019-10-22,465000,house,3
2019-10-22,575000,house,3
2019-10-22,615000,house,4
2019-10-22,636000,house,3
2019-10-22,640000,house,3
2019-10-22,680000,house,4
2019-10-22,685000,house,4
2019-10-22,690000,house,4
2019-10-22,700000,house,4
2019-10-22,720000,house,3
2019-10-22,723000,house,4
2019-10-22,756000,house,3
2019-10-22,802000,house,3
2019-10-22,837500,house,3
2019-10-22,875000,house,3
2019-10-22,889000,house,4
2019-10-22,900000,house,5
2019-10-22,980000,house,4
2019-10-22,1220000,house,4
2019-10-24,400000,house,3
2019-10-24,417500,house,2
2019-10-24,421000,house,3
2019-10-24,475000,house,3
2019-10-24,495000,house,4
2019-10-24,565000,house,4
2019-10-24,600000,house,4
2019-10-24,690000,house,4
2019-10-25,446000,house,3
2019-10-25,462250,house,3
2019-10-25,472000,house,4
2019-10-25,480000,house,4
2019-10-25,490000,house,3
2019-10-25,530999,house,3
2019-10-25,540000,house,3
2019-10-25,650000,house,4
2019-10-25,720000,house,5
2019-10-26,387000,house,3
2019-10-26,419500,house,3
2019-10-26,440500,house,3
2019-10-26,450000,house,3
2019-10-26,482000,house,3
2019-10-26,505000,house,3
2019-10-26,610000,house,4
2019-10-27,435000,house,3
2019-10-27,460000,house,3
2019-10-27,460500,house,3
2019-10-27,512000,house,3
2019-10-27,538000,house,3
2019-10-27,705000,house,4
2019-10-27,745000,house,3
2019-10-28,320000,house,2
2019-10-28,451000,house,3
2019-10-28,461000,house,3
2019-10-28,485000,house,3
2019-10-28,515000,house,3
2019-10-28,542500,house,3
2019-10-28,560000,house,4
2019-10-28,575000,house,4
2019-10-28,615000,house,3
2019-10-28,665000,house,4
2019-10-28,690000,house,4
2019-10-28,725000,house,5
2019-10-28,731000,house,5
2019-10-28,745000,house,2
2019-10-28,780000,house,4
2019-10-28,838000,house,3
2019-10-28,920000,house,5
2019-10-29,461500,house,3
2019-10-29,490000,house,3
2019-10-29,500000,house,3
2019-10-29,580000,house,3
2019-10-29,655000,house,3
2019-10-29,665000,house,4
2019-10-29,675000,house,4
2019-10-29,690000,house,3
2019-10-29,695000,house,4
2019-10-29,740000,house,4
2019-10-29,745000,house,4
2019-10-29,760000,house,4
2019-10-29,800000,house,2
2019-10-29,815000,house,4
2019-10-29,825000,house,4
2019-10-29,848000,house,3
2019-10-29,858000,house,4
2019-10-29,917500,house,3
2019-10-29,940000,house,4
2019-10-29,1082500,house,3
2019-10-29,1140000,house,2
2019-10-29,1195000,house,4
2019-10-29,1200000,house,4
2019-10-29,1450000,house,4
2019-10-29,2206000,house,4
2019-10-29,2425000,house,5
2019-10-30,472000,house,4
2019-10-30,840000,house,5
2019-10-30,1467000,house,4
2019-10-31,378500,house,3
2019-10-31,442000,house,3
2019-10-31,448000,house,3
2019-10-31,468000,house,3
2019-10-31,520000,house,4
2019-10-31,530000,house,3
2019-10-31,535000,house,4
2019-10-31,540000,house,4
2019-10-31,550000,house,5
2019-10-31,690000,house,4
2019-10-31,720000,house,5
2019-10-31,750000,house,0
2019-10-31,762000,house,5
2019-10-31,950000,house,4
2019-10-31,980000,house,5
2019-11-01,505000,house,4
2019-11-01,980000,house,4
2019-11-02,460000,house,3
2019-11-02,490000,house,3
2019-11-02,491000,house,3
2019-11-02,627101,house,4
2019-11-02,631000,house,3
2019-11-02,680000,house,3
2019-11-02,719000,house,4
2019-11-03,258000,house,1
2019-11-03,360000,house,1
2019-11-03,362000,house,3
2019-11-03,415000,house,3
2019-11-03,435000,house,3
2019-11-03,462150,house,3
2019-11-03,502000,house,3
2019-11-03,517000,house,3
2019-11-03,526000,house,3
2019-11-03,576000,house,3
2019-11-03,620000,house,4
2019-11-03,650000,house,4
2019-11-03,650000,house,4
2019-11-03,670000,house,4
2019-11-03,691000,house,4
2019-11-03,700000,house,5
2019-11-03,735000,house,4
2019-11-03,770000,house,3
2019-11-03,1445000,house,4
2019-11-04,445000,house,3
2019-11-04,451000,house,3
2019-11-04,500000,house,3
2019-11-04,505000,house,4
2019-11-04,512000,house,3
2019-11-04,630000,house,4
2019-11-04,652000,house,4
2019-11-04,665000,house,4
2019-11-04,678000,house,4
2019-11-04,740000,house,3
2019-11-04,1200000,house,5
2019-11-05,460000,house,3
2019-11-05,531000,house,4
2019-11-05,560500,house,4
2019-11-05,600000,house,3
2019-11-05,600000,house,4
2019-11-05,640000,house,4
2019-11-05,660000,house,4
